filename;section;text;light;techie
100.rtf;tasks;Зубной техник:;True;0.5
100.rtf;tasks;Осуществляет подготовку стоматологического оборудования и оснащения зуботехнической лаборатории к работе, контроль исправности, правильности эксплуатации;True;0.5
100.rtf;tasks;"Самостоятельно изготавливает различные виды искусственных коронок, включая металлокерамику; простые конструкции штифтовых зубов; конструкции мостовидных протезов; съемные пластиночные протезы; бюгельные протезы; соответствующие программам ортодонтические и челюстнолицевые конструкции";True;0.5
100.rtf;tasks;Проводит оценку слепков (оттисков) и получает соответствующие рабочие модели из различных материалов;True;0.5
100.rtf;tasks;Изготавливает индивидуальные ложки, восковые базисы с окклюзионными валиками и проводит постановку искусственных зубов;True;0.5
100.rtf;tasks;Создает из воска элементы, узлы и детали зубочелюстных протезов, ортодонтических аппаратов;True;0.5
100.rtf;tasks;Проводит замену восковой композиции на пластмассу или металлический сплав;True;0.5
100.rtf;tasks;Производит штамповку протезов из нержавеющей стали и других материалов;True;0.5
100.rtf;tasks;Проводит паяние, сплавку, обжиг, отбеливание, отделку, полировку деталей, протезов и аппаратов и др;True;0.5
100.rtf;tasks;Проводит асептическую обработку слепков, протезов;False;0.5
100.rtf;tasks;Соблюдает требования охраны труда, техники безопасности, гигиены труда, противопожарной безопасности при эксплуатации помещений, оборудования и аппаратуры, используемой в стоматологической практике.;True;0.5
100.rtf;tasks;Оформляет установленную Минздравом России медицинскую документацию.;True;0.5
100.rtf;tasks;Получает, хранит, осуществляет учет использования лекарственных средств, стоматологических материалов, инструментов. Оформляет заявки на получение зуботехнических материалов.;True;0.5
100.rtf;tasks;Соблюдает моральноправовые нормы профессионального общения, выполняет требования трудовой дисциплины.;True;0.5
100.rtf;tasks;Проводит санитарнопросветительную работу.;True;0.5
100.rtf;tasks;Регулярно повышает квалификацию.;True;0.5
100.rtf;tasks;Оказывает доврачебную помощь при неотложных состояниях.;True;0.5
100.rtf;rights;Зубной техник вправе:;True;0.5
100.rtf;rights;Получать информацию, необходимую для качественного выполнения функциональных обязанностей;False;0.5
100.rtf;rights;Вносить предложения руководству по совершенствованию качества стоматологической помощи населению, улучшению организации труда;False;0.5
100.rtf;rights;Отдавать распоряжения младшему медицинскому персоналу зуботехнической лаборатории, контролировать объем и качество выполненной ими работы, осуществлять контроль за работой техника по ремонту аппаратуры и оборудования;False;0.5
100.rtf;rights;Принимать участие в работе совещаний, конференций, секций, на которых рассматриваются вопросы, относящиеся к профессиональной компетенции;False;0.5
100.rtf;rights;Повышать квалификацию и аттестоваться на присвоение квалификационных категорий;False;0.5
100.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией  в пределах, определенных действующим трудовым законодательством Российской Федерации;False;0.5
100.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;False;0.5
100.rtf;respons;За причинение материального ущерба  в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;False;0.5
290.rtf;common;Копирайтер относится к категории специалистов;False;0.5
290.rtf;common;На должность копирайтера назначается лицо, имеющее высшее профессиональное образование (журналистское, филологическое), опыт работы в рекламной сфере не менее лет;False;0.5
290.rtf;common;Копирайтер должен знать:;True;0.5
290.rtf;rights;Конъюнктуру рынка товаров, работ, услуг, в тч. рекламных услуг.;False;0.5
290.rtf;rights;Теорию и практику рекламного маркетинга и менеджмента;False;0.5
290.rtf;rights;Принципы организации рекламной деятельности;False;0.5
290.rtf;rights;Общие и специальные требования к рекламе;False;0.5
290.rtf;rights;Способы, средства и носители рекламы;False;0.5
290.rtf;rights;Основы эстетики, этики, общей и специальной психологии, социологии, филологии;False;0.5
290.rtf;rights;Технику и основные инструменты составления рекламных текстов;False;0.5
290.rtf;rights;Основные принципы медиапланирования;False;0.5
290.rtf;rights;Компьютер и рекламное программное обеспечение.;False;0.5
290.rtf;rights;Основы трудового законодательства.;False;0.5
290.rtf;rights;Правила и нормы охраны труда, техники безопасности, производственной санитарии и противопожарной защиты.;False;0.5
290.rtf;rights;Назначение на должность копирайтера и освобождение от должности производится в порядке, определенном внутренними документами организации;False;0.5
290.rtf;rights;"Копирайтер подчиняется непосредственно креативному директору; иному должностному лицу";True;0.5
290.rtf;rights;Копирайтер имеет право:;True;0.5
290.rtf;rights;На зачисление рекламных объявлений, текстов, пр в свой личный портфолио как авторских разработок.;False;0.5
290.rtf;rights;Требовать предоставления достоверной информации об объекте рекламы;False;0.5
290.rtf;rights;Требовать от руководства обеспечения организационнотехнических условий, необходимых для исполнения должностных обязанностей;False;0.5
290.rtf;rights;Вносить на рассмотрение руководства предложения по совершенствованию работы, связанной с предусмотренными настоящей должностной инструкцией обязанностями;False;0.5
290.rtf;tasks;Копирайтер:;True;0.5
290.rtf;tasks;В соответствии с медиапланом создает слоганы (sloganeering), придумывает названия (naming), пишет сценарии для телевизионных роликов (scripting), сценарии для видео- и аудиорекламы, направленные на целевую аудиторию;True;0.5
290.rtf;tasks;Разрабатывает контент (содержание) рекламы, рекламные тексты (в тч. на иностранном языке), пишет рекламные и PRстатьи.;True;0.5
290.rtf;tasks;Разрабатывает положительный имидж компании;True;0.5
290.rtf;tasks;Обеспечивает информационное наполнение рекламы;False;0.5
290.rtf;tasks;Организует презентацию слоганов, наименований, сценариев и статей руководству или представителям заказчиков;True;0.5
290.rtf;tasks;Подготавливает новостные и прессрелизы;True;0.5
290.rtf;tasks;Создает «информационные поводы»;True;0.5
290.rtf;tasks;Подготавливает речь для публичных выступлений руководства компании на конференциях, прессклубах, телевидении, радио;True;0.5
290.rtf;tasks;Осуществляет информационноаналитическую и редакторскую работу;True;0.5
290.rtf;tasks;Участвует в издании информационного бюллетеня.;True;0.5
290.rtf;tasks;Составляет отчеты о проделанной работе.;True;0.5
290.rtf;respons;Копирайтер привлекается к ответственности:;False;0.5
290.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией,  в пределах, установленных действующим трудовым законодательством Российской Федерации;False;0.5
290.rtf;respons;За правонарушения, совершенные в процессе своей деятельности,  в пределах, установленных действующим административным, уголовным и гражданским законодательством Российской Федерации;False;0.5
290.rtf;respons;За причинение материального ущерба организации  в пределах, установленных законодательством РФ;False;0.5
291.rtf;common;Методист психолог относится к категории специалистов;False;0.5
291.rtf;common;На должность методистапсихолога назначается лицо, имеющее высшее профессиональное образование и стаж педагогической работы от лет и выше или стаж работы в должности методиста-психолога не менее лет, или I квалификационную категорию;False;0.5
291.rtf;common;Назначение на должность методистапсихолога и освобождение от должности производится приказом директора Центра;False;0.5
291.rtf;common;Методист – психолог должен знать:;True;0.5
291.rtf;common;Конституцию Российской Федерации;False;0.5
291.rtf;common;Законы Российской Федерации, постановления и решения Правительства Российской Федерации и органов управления образованием по вопросам образования;False;0.5
291.rtf;common;Требования государственных образовательных стандартов по педагогической психологии;False;0.5
291.rtf;common;Основные приемы и методы работы по профилю специальности;False;0.5
291.rtf;common;Педагогику, психологию, коррекционную педагогику и психологию, клиническую психологию;False;0.5
291.rtf;common;Современные подходы в организации психологического сопровождения для обеспечения психического и психологического здоровья всех участников образовательного процесса;False;0.5
291.rtf;common;Принципы и порядок разработки учебнопрограммной документации, учебных планов, образовательных программ и другой учебно-методической документации;False;0.5
291.rtf;common;"Постановления, распоряжения; инструкции, приказы по организации и функционированию психологической службе системы образования";False;0.5
291.rtf;common;Основы трудового законодательства.;False;0.5
291.rtf;common;Методистпсихолог непосредственно заведующему методическим отделом;True;0.5
291.rtf;tasks;Методистпсихолог:;True;0.5
291.rtf;tasks;Оказывает помощь педагогическим работникам в определении содержания, форм, методов и средств по обеспечению психологической адаптации учащихся и воспитанников ОУ;True;0.5
291.rtf;tasks;Принимает участие в разработке методических и информационных материалов, диагностике, прогнозировании и планировании подготовки, переподготовки и повышения квалификации педагоговпсихологов ОУ;True;0.5
291.rtf;tasks;Организует методическую работу районных психологических центров;False;0.5
291.rtf;tasks;Разрабатывает предложения по организации эффективности работы районных психологических центров;True;0.5
291.rtf;tasks;Обобщает результаты деятельности районных психологических центров;False;0.5
291.rtf;tasks;Анализирует и координирует деятельность районных психологических центров;False;0.5
291.rtf;tasks;Обеспечивает взаимодействие районных психологических центров с другими структурами городской психологической службы;True;0.5
291.rtf;tasks;Воспринимает и ретранслирует информацию по передовым направлениям педагогической психологии;False;0.5
291.rtf;tasks;Информирует районные методические кабинеты и образовательные учреждения о современных тенденциях в практической психологии;True;0.5
291.rtf;tasks;Оказывает помощь в планировании деятельности районных психологических центров.;True;0.5
291.rtf;tasks;Оказывает консультативную и практическую помощь сотрудникам районных психологических центров.;True;0.5
291.rtf;tasks;Организует и координирует работу методистов районных психологических центров.;False;0.5
291.rtf;tasks;Разрабатывает необходимую документацию по функционированию психологических центров районов.;True;0.5
291.rtf;rights;Методистпсихолог имеет право:;True;0.5
291.rtf;rights;Участвовать в обсуждении и решении вопросов деятельности Центра и отдела, а также кафедр и учебных подразделений;False;0.5
291.rtf;rights;Запрашивать от руководителей структурных подразделений и иных специалистов информацию и документы, необходимые для выполнения своих должностных обязанностей;False;0.5
291.rtf;rights;Бесплатно пользоваться услугами библиотеки, вычислительного центра, информационных фондов учебных и научных подразделений Центра;False;0.5
291.rtf;rights;Требовать от администрации Центра и заведующего отделом организационного и материальнотехнического обеспечения своей деятельности, а также оказания содействия в исполнении своих должностных обязанностей и прав;False;0.5
291.rtf;rights;Обжаловать приказы и распоряжения администрации Центра в установленном законодательством порядке;False;0.5
291.rtf;rights;Выносить на рассмотрение совета Центра вопросы, связанные с совершенствованием учебного процесса и повышением качества подготовки и переподготовки методистовпсихологов;False;0.5
291.rtf;respons;За ненадлежащее исполнение или неисполнение своих должностных обязанностей, предусмотренных настоящей должностной инструкцией,  в пределах, определенных действующим трудовым законодательством Российской Федерации;False;0.5
291.rtf;respons;За правонарушения, совершенные в процессе осуществления своей деятельности,  в пределах, определенных действующим административным, уголовным и гражданским законодательством Российской Федерации;False;0.5
291.rtf;respons;За причинение материального ущерба – в пределах, определенных действующим трудовым и гражданским законодательством Российской Федерации;False;0.5
291.rtf;respons;С должностными обязанностями ознакомлена и принимаю их к исполнению;False;0.5
292.rtf;tasks;Выполняет под руководством более квалифицированного специалиста анализы и испытания по определению химического состава и основных свойств материалов в соответствии с требованиями стандартов и технических условий Принимает технологические пробы и образцы для проведения анализов и испытаний. Оформляет результаты анализов и испытаний, ведет их учет, составляет техническую документацию по выполняемым лабораторией работам. Своевременно извещает соответствующие подразделения предприятия о результатах анализов и испытаний. Осуществляет вспомогательные и подготовительные операции по проведению особо сложных лабораторных работ. Принимает участие в разработке новых методов химических анализов, механических испытаний, отбора технологических проб, металлографических исследований. Следит за исправным состоянием установок, приборов, инструмента и другого лабораторного оборудования, выполняет простую регулировку его и вносит необходимые исправления в техническую документацию в соответствии с полученными результатами анализов и испытаний.;False;0.5
292.rtf;tasks;Должен знать:;False;0.5
292.rtf;tasks;"документы, стандарты, положения, инструкции и другие руководящие материалы по проведению лабораторных анализов и испытаний; основные технологические процессы и режимы производства; оборудование лаборатории и правила его эксплуатации; правила оформления технической документации на проведенные лабораторные анализы и испытания; основы трудового законодательства; основы экономики, научной организации труда, организации производства; правила внутреннего трудового распорядка; правила и нормы охраны труда, техники безопасности, производственной санитарии и противопожарной защиты";False;0.5
293.rtf;tasks;Организует выполнение научноисследовательских работ, предусмотренных для подразделения в тематическом плане института, и определяет перспективы их развития по соответствующей области знаний, выбирает методы и средства проведения исследований и разработок, пути решения поставленных перед подразделением научных и технических задач Разрабатывает проекты перспективных и годовых планов работы подразделения и представляет их руководству института. Руководит разработкой технических заданий, методических и рабочих программ, технико-экономических обоснований, прогнозов и предложений по развитию соответствующей отрасли экономики, науки и техники, других плановых документов и методических материалов. Определяет соисполнителей плановых научно-исследовательских работ. Осуществляет научное руководство по проблемам, предусмотренным в тематическом плане подразделения, формулирует их конечные цели и предполагаемые результаты и принимает непосредственное участие в проведении важнейших работ. Контролирует выполнение предусмотренных планом заданий, договорных обязательств, а также качество работ, выполненных специалистами подразделения и соисполнителями. Обеспечивает при этом соблюдение нормативных требований, комплектность и качественное оформление документации, соблюдение установленного порядка ее согласования. Утверждает и представляет на рассмотрение ученого (научно-технического) совета института научные отчеты о работах, выполненных подразделением. Обеспечивает практическое применение результатов исследований, авторский надзор и оказание технической помощи при их внедрении. Определяет потребность подразделения в оборудовании, материалах и других ресурсах, необходимых для проведения работ, и принимает меры по обеспечению подразделения этими ресурсами, сохранности оборудования, аппаратуры и приборов, их рациональному использованию. Организует работу по патентованию и лицензированию научных и технических достижений, регистрации изобретений и рационализаторских предложений. Обеспечивает повышение эффективности работы подразделения, рациональную расстановку работников, принимает меры по повышению их творческой активности. Следит за безопасным проведением работ, соблюдением правил и норм охраны труда. Участвует в подборе кадров, проводит работу по их аттестации и оценке деятельности, повышению квалификации, вносит предложения по оплате труда и материальному стимулированию работников с учетом личного вклада в общие результаты работы подразделения. Определяет направления деятельности секторов (лабораторий), входящих в состав подразделения, организует и координирует их работу.;False;0.5
293.rtf;tasks;Должен знать:;False;0.5
293.rtf;tasks;"законодательные и нормативные правовые акты, научные проблемы соответствующей области знаний, науки и техники, направления развития отрасли экономики, руководящие материалы вышестоящих органов, отечественные и зарубежные достижения по этим вопросам; установленный порядок организации, планирования и финансирования, проведения и внедрения научных исследований и разработок; порядок заключения и исполнения договоров при совместном выполнении работ с другими учреждениями, организациями и предприятиями; научное оборудование подразделения, правила его эксплуатации; порядок составления заявок на изобретения и открытия, оформления научнотехнической документации и заявок на приобретение приборов, материалов, другого научного оборудования; системы управления научными исследованиями и разработками, организации, оценки и оплаты труда научных работников, формы их материального поощрения; действующие положения по подготовке и повышению квалификации кадров; руководящие материалы по организации делопроизводства; трудовое законодательство; правила и нормы охраны труда";False;0.5
294.rtf;tasks;Осуществляет управление предпринимательской или коммерческой деятельностью предприятия, учреждения, организации*(, направленной на удовлетворение нужд потребителей и получение прибыли за счет стабильного функционирования, поддержания деловой репутации и в соответствии с предоставленными полномочиями и выделенными ресурсами Исходя из стратегических целей деятельности предприятия, учреждения, организации планирует предпринимательскую или коммерческую деятельность. Осуществляет контроль за разработкой и реализацией бизнеспланов и коммерческих условий, заключаемых соглашений, договоров и контрактов, оценивает степень возможного риска.;True;0.5
294.rtf;tasks;Анализирует и решает организационнотехнические, экономические, кадровые и социально-психологические проблемы в целях стимулирования производства и увеличения объема сбыта продукции, повышения качества и конкурентоспособности товаров и услуг, экономного и эффективного использования материальных, финансовых и трудовых ресурсов Осуществляет подбор и расстановку кадров, мотивацию их профессионального развития, оценку и стимулирование качества труда. Организует связи с деловыми партнерами, систему сбора необходимой информации для расширения внешних связей и обмена опытом. Осуществляет анализ спроса на производимую продукцию или услуги, прогноз и мотивацию сбыта посредством изучения и оценки потребностей покупателей. Участвует в разработке инновационной и инвестиционной деятельности, рекламной стратегии, связанной с дальнейшим развитием предпринимательской или коммерческой деятельности. Обеспечивает рост прибыльности, конкурентоспособности и качества товаров и услуг, повышение эффективности труда.;True;0.5
294.rtf;tasks;Осуществляет координацию деятельности в рамках определенного направления (участка), анализ ее эффективности, принимает решения по наиболее рациональному использованию выделенных ресурсов Привлекает к решению задач консультантов и экспертов по различным вопросам (правовым, техническим, финансовым и др.).;False;0.5
294.rtf;tasks;Должен знать:;False;0.5
294.rtf;tasks;"законодательные и нормативные правовые акты, регламентирующие предпринимательскую и коммерческую деятельность; рыночную экономику, предпринимательство и ведение бизнеса; конъюнктуру рынка, порядок ценообразования, налогообложения, основы маркетинга; теорию менеджмента, макро и микроэкономики, делового администрирования, биржевого, страхового, банковского и финансового дела; теорию и практику работы с персоналом; формы и методы ведения рекламных кампаний; порядок разработки бизнес-планов и коммерческих условий соглашений, договоров, контрактов; основы социологии, психологии и мотивации труда; этику делового общения; основы технологии производства; структуру управления предприятием, учреждением, организацией, перспективы инновационной и инвестиционной деятельности; методы оценки деловых качеств работников; основы делопроизводства; методы обработки информации с использованием современных технических средств, коммуникаций и связи, вычислительной техники; основы законодательства о труде; передовой отечественный и зарубежный опыт в области менеджмента; правила и нормы охраны труда";False;0.5
296.rtf;tasks;Организует работу по рекламированию производимой продукции или выполняемых услуг с целью их продвижения на рынки сбыта, информируя потребителей о преимуществах качества и отличительных свойствах рекламируемых товаров или услуг Осуществляет руководство, планирование и координацию работ по проведению рекламных кампаний. Разрабатывает планы рекламных мероприятий по одному виду или группе товаров (услуг) и определяет затраты на их проведение. Участвует в формировании рекламной стратегии, основанной на перспективных направлениях дальнейшего организационного развития, инновационной и инвестиционной деятельности. Осуществляет выбор форм и методов рекламы в средствах массовой информации, их текстового, цветового и музыкального оформления. Определяет конкретных носителей рекламы (газеты, журналы, рекламные ролики и др.) и их оптимальное сочетание. Изучает рынок сбыта и покупательский спрос с целью определения наилучшего времени и места размещения рекламы, масштабов и сроков проведения рекламных кампаний, круга лиц, на которые должна быть направлена реклама, ориентируя ее на целевые группы по профессии, возрасту, покупательной способности, полу. Организует разработку рекламных текстов, плакатов, проспектов, каталогов, буклетов, контролирует их качество, обеспечивая наглядность и доступность рекламы, соблюдение норм общественной морали, не допуская нарушений правил конкурентной борьбы. Осуществляет контроль за разработкой и реализацией договоров и контрактов по рекламированию продукции или услуг. Организует связи с деловыми партнерами, систему сбора необходимой информации и расширение внешних связей в целях совершенствования рекламной деятельности. Анализирует мотивацию спроса на производимую продукцию или оказываемые услуги, организует изучение потребностей покупателей и определяет направленность проведения рекламных кампаний. Поддерживает необходимые связи с другими структурными подразделениями предприятия, учреждения, организации в процессе разработки и проведения рекламных мероприятий, привлекает к решению поставленных задач консультантов и экспертов, приглашает к участию в рекламе широко известных и популярных лиц, заключая с ними договоры на коммерческой основе. Осуществляет руководство подчиненными сотрудниками.;False;0.5
296.rtf;tasks;Должен знать:;True;0.5
296.rtf;tasks;"законодательные и нормативные правовые акты, регламентирующие предпринимательскую, коммерческую и рекламную деятельность; основы рыночной экономики, предпринимательства и ведения бизнеса; конъюнктуру рынка; порядок ценообразования и налогообложения; теорию и практику менеджмента; организацию рекламного дела; средства и носители рекламы; основы делового администрирования, маркетинга; формы и методы ведения рекламных кампаний; порядок разработки договоров и контрактов на организацию и проведение рекламных кампаний; этику делового общения; основы социологии, общую и специальную психологию; основы технологии производства, структуру управления предприятием, учреждением организацией, перспективы инновационной и инвестиционной деятельности; основы организации делопроизводства; современные средства сбора и обработки информации; средства вычислительной техники, коммуникаций и связи; формы и методы работы с персоналом, мотивации труда; основы законодательства о труде; передовой отечественный и зарубежный опыт ведения рекламного дела; правила и нормы охраны труда";False;0.5
297.rtf;common;"Диспетчер на телефоне принимается на должность и освобождается от занимаемой должности приказом Генерального директора ЗАО ""Перспектива"" При приеме на работу с ним заключается срочный трудовой договор (контракт).";False;0.5
297.rtf;common;Диспетчер на телефоне подчиняется менеджеру по информации газеты “Перспектива”, а в его отсутствие  лицу, его замещающему;False;0.5
297.rtf;common;Диспетчер на телефоне руководствуется Положением о редакции и настоящей должностной инструкцией;False;0.5
297.rtf;tasks;Диспетчер на телефоне должен;False;0.5
297.rtf;tasks;Уметь вести переговоры по телефону (иметь хорошую дикцию, уметь вежливо общаться, четко понимать стоящую перед ним задачу и уметь донести до любого собеседника всю необходимую информацию);True;0.5
297.rtf;tasks;Диспетчер на телефоне обязан;True;0.5
